id,female,hispanic,white,black,native,asian,prtedu,health,q1,q2,q3,q4,q5,q6,q7,q8
94574414,0,0,0,0,0,1,9,2,0,0,0,0,3,3,0,0
94574494,0,0,1,0,0,0,7,3,0,1,1,0,3,3,0,0
94574536,0,0,1,0,0,0,,4,0,0,1,0,3,3,0,0
94574729,1,0,1,0,0,0,3,3,1,2,0,1,1,0,1,1
94574802,0,0,1,0,0,0,9,2,1,2,1,1,1,1,1,1
94574815,1,0,0,1,0,0,4,1,1,2,1,1,1,2,1,0
94574830,1,0,1,0,0,0,4,3,0,2,0,0,2,3,1,1
94575026,1,0,0,1,0,0,8,1,2,1,0,0,3,2,1,0
94575029,1,0,0,1,0,0,9,2,1,0,0,1,1,2,1,0
94575068,1,0,1,0,0,0,2,2,1,0,1,0,2,3,0,0
94575116,1,0,1,0,0,0,9,3,1,1,1,0,2,2,0,0
94575172,1,0,1,0,0,0,8,2,1,0,1,0,2,3,0,0
94575194,0,1,0,0,0,0,7,3,0,1,1,0,2,2,0,0
94575195,0,1,1,0,0,0,9,2,0,1,0,0,2,3,1,0
94575211,0,0,1,0,0,0,8,4,1,0,1,0,1,2,0,0
94575228,1,0,0,1,0,0,4,2,0,0,1,0,3,3,0,0
94575231,0,0,1,0,0,0,9,3,0,0,1,0,3,3,0,0
94575247,1,0,1,0,0,0,8,3,2,0,1,0,1,2,2,0
94575261,0,0,1,0,0,0,9,4,1,0,1,0,3,3,0,0
94575263,0,0,1,1,0,0,8,4,0,1,0,0,2,2,0,0
94575387,0,0,1,0,0,0,6,2,0,0,0,0,3,3,0,0
94575393,1,0,0,1,0,0,9,4,1,2,0,1,2,3,1,0
94575425,1,0,0,1,0,0,,2,0,0,1,0,3,3,1,0
94575463,0,0,1,0,0,0,9,1,0,0,1,0,3,3,0,0
94575838,1,0,1,0,0,0,6,3,0,2,0,0,1,1,1,0
94575868,1,0,1,0,0,0,,2,0,1,1,0,2,2,0,0
94575876,0,0,1,0,0,0,9,2,1,2,2,1,1,2,1,0
94575940,1,0,0,1,0,0,7,4,1,0,0,0,3,3,0,1
94575943,1,0,0,1,0,0,8,3,1,2,1,0,3,3,0,0
94575948,1,0,1,0,0,0,5,3,0,1,0,0,2,2,1,1
94575955,1,0,0,1,0,0,6,3,2,0,2,1,1,3,1,0
94575966,1,0,1,0,0,0,5,2,2,0,0,0,3,3,0,0
94575985,1,0,0,1,0,0,8,2,1,1,2,0,3,3,1,0
94575991,0,0,0,1,0,0,8,3,0,1,0,0,3,3,0,0
94576007,1,1,0,0,0,0,7,3,1,1,0,0,3,3,0,0
94576024,0,0,1,0,0,1,1,2,1,0,1,0,3,3,1,0
94576105,1,0,1,0,0,0,9,3,1,1,1,0,2,3,0,0
94576154,1,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
94576216,0,0,1,0,0,0,8,4,0,1,1,0,2,2,0,0
94576254,1,0,0,0,0,1,7,2,2,0,2,3,0,0,3,1
94576281,0,0,1,0,0,0,6,4,0,1,1,0,2,2,0,0
94576292,0,0,0,0,0,1,9,3,1,2,1,1,2,2,1,1
94576352,1,0,1,0,1,0,,2,0,2,1,0,2,2,1,0
94576357,1,0,1,0,0,0,8,3,0,0,0,0,3,3,1,1
94576395,0,1,1,0,1,0,4,2,1,0,0,0,3,3,0,0
94576411,0,0,1,0,0,0,4,3,0,1,0,0,3,3,0,0
94576432,0,1,0,0,0,0,4,4,0,1,0,0,3,3,0,1
94576537,0,0,1,0,0,0,8,3,0,1,0,0,2,2,0,0
94576615,1,0,1,0,0,0,9,3,0,2,0,0,2,3,1,1
94576659,1,0,1,0,0,0,8,3,1,1,1,0,3,3,1,0
94576661,1,0,0,0,0,1,8,2,0,0,0,0,2,2,1,0
94576685,1,0,1,0,0,0,4,3,1,0,1,0,3,3,0,0
94576706,1,1,0,0,0,0,7,3,1,1,1,0,2,2,1,0
94576844,0,0,1,0,0,0,4,4,0,1,1,0,3,3,1,0
94576985,1,0,1,0,0,0,8,1,0,0,1,0,3,3,0,0
94577061,1,0,0,1,0,0,2,4,1,2,1,1,3,3,1,0
94577082,1,0,0,1,0,0,6,3,1,2,3,0,3,3,0,1
94577084,1,1,0,0,0,0,6,4,2,3,3,1,1,1,1,0
94577128,1,0,1,0,0,0,8,2,0,0,0,0,2,3,0,1
94577264,1,0,0,1,0,0,4,2,1,3,2,1,1,3,1,1
94577361,1,0,1,0,0,0,2,2,1,3,3,3,1,0,3,2
94577452,0,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
94577781,1,1,0,0,0,0,8,3,1,1,1,0,3,3,0,1
94577921,1,1,,,,,9,2,0,2,1,0,1,2,1,0
94577924,0,0,,,,,4,4,0,0,1,0,3,3,0,0
94578088,1,0,1,0,0,0,4,3,0,2,3,0,3,3,0,1
94578096,0,0,1,0,0,0,4,3,0,1,0,0,3,3,0,0
94578101,1,0,0,1,0,0,7,3,0,0,0,0,2,3,1,0
94578110,1,0,1,0,0,0,8,2,1,3,2,2,1,2,1,1
94578117,0,0,0,1,0,0,6,3,0,0,0,0,3,3,0,0
94578149,0,0,1,0,0,0,8,4,1,0,1,0,2,2,1,0
94578194,1,0,1,0,0,0,9,3,1,2,1,0,3,2,0,0
94578218,0,0,0,1,0,0,4,3,1,0,1,1,3,3,1,1
94578383,1,0,0,1,0,0,7,4,0,0,0,0,1,1,0,0
94578410,1,0,0,1,0,0,,3,1,2,1,1,2,1,1,0
94578421,1,0,1,0,0,0,8,3,1,0,1,0,3,3,0,0
94578490,0,0,1,0,0,0,5,3,0,0,0,0,1,2,0,0
94578587,1,0,0,1,0,0,4,1,1,0,1,0,2,3,1,0
94578643,1,0,1,0,0,0,9,3,1,0,1,0,1,2,1,0
94578780,1,0,0,1,0,0,8,4,1,0,1,0,3,3,1,0
94578804,1,0,0,1,0,0,2,1,1,1,0,0,2,2,1,0
94578874,0,1,1,0,0,0,4,2,0,3,2,1,1,2,1,0
94578881,1,0,0,1,0,0,8,1,1,1,0,0,3,3,1,0
94578890,0,0,1,0,0,0,4,1,0,3,0,2,1,1,1,1
94578899,1,0,1,0,0,0,4,3,0,1,0,0,3,3,1,2
94578910,1,0,1,0,0,0,4,2,1,1,0,0,1,2,0,0
94578921,1,0,0,1,0,0,6,2,1,2,2,2,1,1,2,2
94578943,0,0,1,0,0,0,2,2,1,0,1,0,3,3,0,0
94578966,0,0,0,1,0,0,8,3,0,0,0,1,3,3,0,0
94579176,1,0,0,0,1,0,4,3,2,2,1,1,1,1,2,0
94579232,0,0,0,1,0,0,4,2,0,0,0,0,3,3,0,0
94579262,1,0,1,0,0,0,2,3,1,2,0,0,3,3,0,0
94579290,1,0,1,0,0,0,7,4,1,1,1,1,2,2,1,1
94579291,1,0,1,0,0,0,2,3,2,3,1,1,1,1,2,1
94579292,1,0,1,0,0,0,5,2,0,0,0,0,3,3,0,0
94579294,0,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
94579296,1,0,1,0,0,0,4,3,0,0,0,0,3,3,1,0
94579375,1,0,1,0,0,0,3,2,0,0,0,0,3,3,0,0
94579941,1,0,0,0,0,1,4,2,0,1,1,0,3,3,1,0
94579944,0,0,1,0,0,0,8,3,1,0,1,1,2,2,1,0
94579945,1,0,1,0,1,0,,3,1,2,1,1,3,3,1,0
94579946,0,0,1,0,0,0,5,3,0,0,0,0,3,3,0,0
94579962,1,0,1,0,0,0,6,3,0,0,2,0,2,2,1,0
94579997,0,0,1,0,0,0,5,4,0,3,1,0,1,2,1,0
94579998,1,0,1,0,0,0,,4,0,0,0,0,3,2,0,0
94593905,1,0,1,0,0,0,8,2,0,1,1,0,1,1,0,0
94614472,1,0,1,0,0,0,8,3,0,1,1,0,2,2,0,0
94614679,0,0,1,0,0,0,4,4,0,0,0,0,2,3,0,0
94614976,0,0,1,0,0,0,6,2,0,2,0,0,3,3,0,0
94619063,0,0,1,0,0,0,8,3,0,2,0,0,3,3,0,1
94619167,1,,1,0,0,0,9,3,3,0,1,0,2,3,1,1
94619262,1,0,1,0,0,0,8,4,0,0,0,0,3,3,0,0
94619266,0,0,1,0,0,0,8,3,0,1,0,0,3,3,1,1
94619369,0,0,1,0,0,0,9,4,0,2,1,0,1,2,1,0
94619466,0,0,1,0,0,0,9,3,0,1,0,0,3,3,0,0
94619467,1,0,1,0,0,0,9,2,1,2,1,0,2,1,1,0
94619469,1,0,1,0,0,0,9,4,0,0,0,0,3,3,0,0
94619867,1,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
94619963,0,0,1,0,0,0,9,4,0,1,1,0,3,3,1,1
94619964,0,0,1,0,0,0,9,4,0,0,1,0,2,2,0,0
94636354,1,0,0,0,0,1,7,2,3,2,1,0,1,3,1,0
94676728,0,0,1,0,0,0,6,4,0,0,1,0,2,2,1,1
94678273,1,0,1,0,0,0,9,4,1,1,0,0,3,3,2,0
94710033,0,0,1,0,0,0,9,3,1,2,1,1,2,2,1,1
94710239,1,0,1,0,0,0,9,4,0,2,1,1,1,1,1,0
94710376,1,0,1,0,0,0,4,2,1,0,1,1,1,1,1,0
94710390,1,0,1,0,0,0,4,4,1,1,1,0,2,2,1,1
94710450,0,1,0,0,1,0,8,4,0,0,1,0,3,3,0,0
94710871,0,0,1,0,0,0,9,3,0,1,2,1,2,2,1,0
94710883,1,0,1,0,0,0,7,3,0,1,1,0,2,2,0,0
94710974,0,0,0,1,0,0,8,4,1,2,1,0,1,1,1,1
94710989,0,0,1,0,0,0,5,2,0,2,1,1,2,2,1,0
94710994,0,0,1,0,0,0,6,3,0,0,1,0,3,3,0,0
94710999,0,0,1,0,1,0,8,3,1,3,0,1,1,1,2,1
94711176,0,1,1,1,0,0,4,4,0,1,1,1,3,3,0,0
94711266,1,0,1,0,0,0,9,3,0,2,1,0,3,3,0,0
94711862,1,0,1,0,0,0,4,3,0,1,1,0,2,2,1,0
94711973,0,1,0,0,0,0,6,2,1,0,0,0,3,3,0,0
94711974,1,1,1,0,0,0,4,4,0,0,0,0,3,3,0,0
94712047,1,0,1,0,0,0,5,3,0,1,1,1,1,1,1,0
94712211,0,0,1,0,0,0,4,3,0,2,0,0,2,1,1,0
94712218,0,0,1,0,0,0,4,3,1,0,1,1,2,2,1,1
94712341,0,0,1,0,0,0,2,2,1,0,0,0,1,2,0,0
94712396,1,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
94712917,0,0,1,0,0,0,4,2,1,0,1,0,2,2,0,1
94712942,0,1,1,0,1,0,7,3,0,1,1,0,3,3,1,0
94712990,1,0,1,0,0,0,8,3,1,0,1,0,3,3,0,0
94713936,1,0,1,0,0,0,9,2,1,2,1,2,1,1,2,1
94714020,1,0,1,0,0,0,8,3,0,2,0,0,3,3,0,0
94714022,0,0,1,0,0,0,,3,1,0,0,0,2,2,0,0
94714085,0,0,1,0,0,0,4,1,0,2,1,0,3,3,0,0
94714088,1,0,1,0,0,0,7,1,0,1,1,0,3,2,0,0
94714117,0,0,0,1,0,0,3,3,1,2,1,0,3,3,1,1
94714180,0,0,1,0,0,0,9,4,1,0,1,0,3,3,0,0
94714242,0,1,0,0,0,0,6,4,0,0,0,0,3,3,0,0
94714310,0,0,0,1,0,0,4,3,1,2,1,1,3,3,1,0
94714394,1,0,1,0,0,0,4,1,1,2,0,0,3,3,1,0
94714398,0,0,1,0,0,0,2,3,1,1,1,1,2,2,1,0
94714934,0,0,1,0,1,0,8,3,0,0,1,0,2,2,0,0
94715025,1,0,0,1,0,0,4,3,2,1,2,1,0,1,1,2
94715123,1,0,0,1,0,0,,2,1,2,1,1,2,2,1,1
94715254,0,0,1,0,0,0,8,3,0,1,1,0,2,3,1,0
94715257,1,0,0,1,0,0,8,3,0,0,0,0,3,3,0,0
94715393,1,0,1,0,0,0,5,4,0,2,1,0,2,2,0,0
94715954,1,0,1,0,0,0,4,1,0,2,1,1,1,1,0,0
94715955,0,0,1,0,0,0,7,4,0,0,1,0,3,3,0,0
94715980,1,0,1,0,0,0,7,4,1,0,1,0,2,2,1,1
94715981,1,0,1,0,0,0,2,1,0,1,0,0,3,3,0,0
94715982,1,0,1,0,0,0,5,3,0,0,2,0,3,3,0,0
94715987,1,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
94716011,1,0,1,0,0,0,8,4,0,2,0,1,2,2,1,0
94716068,0,0,1,0,0,0,7,2,1,1,1,1,2,2,0,0
94716217,1,0,1,0,1,0,8,1,1,2,1,0,2,1,1,0
94716265,0,0,1,0,0,0,,4,0,0,0,0,3,3,0,0
94716281,0,0,1,0,0,0,8,2,0,0,1,1,1,1,1,0
94716293,0,0,0,1,0,0,7,1,3,1,2,0,2,3,1,0
94716315,1,0,1,0,0,0,7,4,0,1,1,0,2,3,1,0
94716627,0,1,0,0,0,0,8,2,0,0,0,1,2,3,1,0
94716893,0,0,0,1,0,0,6,3,0,0,1,0,3,3,1,1
94716975,1,1,1,0,0,0,4,3,3,3,2,3,0,0,3,0
94716976,1,0,1,0,0,0,4,3,0,1,1,0,2,2,1,0
94717262,0,0,0,1,0,0,4,2,2,2,2,2,1,1,1,1
94717461,0,0,1,0,0,0,6,3,0,1,1,0,2,3,0,1
94718027,1,0,1,0,0,0,8,3,1,3,1,1,1,1,1,2
94718105,1,0,0,1,0,0,4,3,0,1,1,0,1,1,1,0
94718180,1,0,0,1,0,0,7,4,1,0,0,0,3,3,0,0
94718194,1,0,1,0,0,0,6,3,2,0,1,0,2,3,2,0
94718211,0,0,0,1,0,0,8,2,0,0,1,0,2,3,0,0
94718249,0,0,1,0,0,0,7,3,0,0,1,0,3,3,0,0
94718273,1,0,1,0,0,0,9,3,0,0,0,0,2,3,0,0
94718277,0,0,1,0,0,0,4,3,0,0,0,0,2,3,0,0
94718284,1,0,0,1,0,0,5,2,1,2,0,0,1,0,1,0
94718329,1,0,1,0,0,0,4,0,1,1,1,0,2,2,1,1
94718485,1,0,0,1,0,0,8,4,1,1,0,0,3,3,0,0
94718944,1,0,1,0,0,0,4,3,1,1,1,2,2,2,1,0
94718971,0,0,1,0,0,0,4,3,1,2,1,1,2,2,1,0
94718987,1,0,0,1,0,0,2,4,1,0,0,0,3,3,0,0
94718998,1,0,1,0,0,0,6,4,0,0,2,0,3,3,0,0
94719270,1,0,1,0,0,0,4,3,1,0,1,0,3,3,0,0
94719279,1,0,0,0,0,1,4,3,0,1,0,0,3,3,0,0
94719932,0,0,1,1,0,0,8,3,0,1,2,0,2,2,0,0
94719933,1,0,0,1,0,0,9,1,0,0,1,1,2,1,2,0
94719935,0,0,0,1,0,0,9,4,0,0,0,0,1,1,0,0
94719978,1,0,1,0,0,0,2,4,1,1,0,0,2,2,1,0
95316851,0,0,1,0,0,0,5,4,0,0,0,0,3,3,0,0
95374971,1,0,1,0,0,0,4,3,0,1,1,0,2,2,0,0
95374972,0,0,1,0,0,0,8,3,0,0,1,0,3,3,0,0
95374973,0,1,1,0,0,0,9,3,0,2,1,0,2,2,0,1
95374975,1,0,1,0,0,0,8,3,1,1,1,0,3,3,0,0
95500036,0,0,1,0,0,0,9,4,0,0,1,0,2,2,0,0
95500235,1,0,1,0,0,0,9,4,0,2,1,0,2,2,0,0
95500280,0,0,1,0,0,0,7,4,0,0,1,0,2,2,0,0
95500710,1,1,0,0,0,0,2,2,1,2,2,3,1,1,3,0
95500839,1,0,1,0,0,0,,1,1,3,2,1,1,1,1,1
95501960,1,0,1,0,0,0,4,1,1,2,1,2,1,2,1,0
95504188,0,0,1,0,1,0,4,4,0,0,1,0,2,3,0,0
95504481,0,0,1,0,0,0,4,3,0,1,0,0,3,3,0,0
95504484,0,0,1,0,0,0,7,4,0,1,0,0,2,2,0,0
95504487,0,0,1,1,0,0,4,3,0,0,1,0,2,3,0,0
95504608,1,0,0,1,0,0,2,3,1,1,1,0,3,3,0,0
95504620,1,0,1,0,0,0,9,3,0,1,1,0,2,2,1,0
95504707,1,0,0,1,0,0,9,3,0,1,1,0,3,3,0,0
95504902,0,0,0,0,0,1,4,2,2,2,1,0,2,1,1,0
95504947,0,0,1,0,0,0,8,4,1,2,0,0,2,2,0,0
95506022,0,1,0,0,0,0,5,2,1,3,0,1,2,2,1,0
95506124,0,1,0,0,0,0,1,4,1,0,0,0,3,3,0,0
95506154,0,0,1,0,1,0,6,3,0,1,3,1,1,1,0,0
95506202,0,0,1,0,0,0,8,4,0,2,1,1,0,0,1,0
95506230,0,0,0,1,0,1,7,4,1,1,1,1,1,1,1,0
95506309,1,0,1,0,1,0,4,3,1,2,3,0,1,1,0,0
95506395,0,0,0,1,0,0,8,2,0,0,1,0,1,2,1,0
95506426,0,1,0,0,0,0,1,0,1,2,2,1,1,3,1,1
95506482,1,0,1,0,0,0,9,4,0,0,1,0,3,3,1,1
95506680,1,0,1,0,0,0,9,3,1,3,1,1,1,1,1,2
95506926,0,0,1,0,0,0,7,4,1,3,1,3,0,0,3,3
95507059,0,0,1,0,0,0,9,3,0,0,1,0,3,3,0,0
95507158,1,0,1,0,0,0,6,1,1,2,2,1,1,1,1,0
95507311,0,0,1,0,0,0,4,4,2,1,3,1,2,2,0,0
95507914,1,0,1,0,0,0,2,3,1,0,0,0,3,3,0,0
95508034,0,0,1,0,0,0,6,2,0,0,0,0,3,3,0,0
95508271,0,0,1,0,0,0,8,3,1,1,1,1,2,2,1,1
95508323,0,0,0,1,0,0,8,3,0,3,1,1,2,1,1,2
95508339,1,0,0,1,0,0,9,2,3,2,3,3,1,1,3,0
95508931,1,0,1,0,0,0,7,2,1,2,1,1,1,1,1,1
95508984,1,0,0,1,0,0,7,3,1,0,1,0,3,2,0,0
95540910,1,0,0,1,0,0,8,2,1,2,2,2,1,2,2,0
95543606,0,1,0,0,0,0,,1,1,0,0,0,2,0,1,0
95544983,1,0,1,0,0,0,4,4,1,0,1,0,2,2,0,0
95548969,1,0,1,0,0,0,4,3,0,1,0,0,3,3,1,0
95570097,1,0,1,0,0,0,7,3,0,0,0,0,3,3,0,0
95570123,1,0,1,0,0,0,4,1,1,3,2,0,2,2,1,1
95570294,0,0,1,0,0,0,7,4,0,0,0,0,3,3,0,0
95570353,0,0,0,1,0,0,9,4,0,0,0,0,3,3,0,0
95570450,0,1,1,0,0,0,1,2,1,0,1,0,2,2,1,0
95570588,1,0,0,1,0,0,8,4,1,1,2,0,1,2,1,0
95570621,1,0,0,1,0,0,7,4,1,0,0,1,1,1,1,0
95570852,0,1,1,0,0,0,1,3,0,0,1,0,2,2,0,0
95571018,1,0,1,0,0,0,6,4,0,0,0,0,3,3,0,0
95571100,0,0,1,0,0,0,7,3,1,1,3,0,2,2,2,1
95571112,0,0,1,0,0,0,4,2,1,2,1,1,1,0,1,1
95571160,1,0,1,0,0,0,2,2,0,0,0,0,3,3,0,0
95571204,1,1,0,0,0,0,4,3,1,0,1,0,3,3,0,0
95571306,0,0,1,0,0,0,7,3,1,1,2,1,2,3,1,0
95571316,1,0,1,0,0,0,9,4,0,2,0,0,1,1,1,0
95571319,0,0,1,0,0,0,6,3,2,3,3,1,2,2,2,0
95571601,0,0,1,0,0,0,7,3,0,2,1,1,1,1,1,1
95571657,0,0,1,0,0,0,8,2,1,2,2,0,3,2,0,0
95571669,0,0,1,0,0,0,8,3,2,3,2,2,0,1,2,2
95571819,1,0,1,0,0,0,6,3,0,0,1,0,3,3,0,0
95571877,0,0,0,1,0,0,9,2,0,0,0,1,3,3,0,0
95571913,0,0,1,0,0,0,4,2,0,1,0,0,3,2,0,2
95572078,1,0,1,0,0,0,4,2,1,1,1,1,2,3,1,1
95572102,1,0,1,0,0,0,9,3,0,1,2,0,3,3,0,0
95572107,0,0,1,0,0,0,8,3,1,2,1,0,1,1,2,1
95572108,0,0,1,0,0,0,8,3,1,1,1,0,3,3,0,0
95572111,1,1,0,0,0,0,7,3,0,1,0,0,3,3,0,0
95572115,0,0,1,0,0,0,4,3,1,0,0,0,3,3,3,0
95572206,0,0,1,0,0,0,8,2,1,0,1,0,1,1,1,0
95572227,1,1,1,0,1,0,7,3,0,0,0,0,2,2,0,0
95572285,1,0,1,0,0,0,2,4,0,0,1,1,1,0,1,0
95572289,0,0,1,0,0,0,,4,3,0,3,0,2,2,1,0
95572291,0,0,1,0,0,0,7,3,0,1,0,0,3,3,1,0
95572306,1,0,1,0,0,0,4,3,0,1,1,0,2,3,1,0
95572316,0,0,1,0,0,0,8,4,0,0,0,0,2,3,0,0
95572318,1,0,1,0,0,0,4,4,0,0,0,0,3,3,1,0
95572376,0,0,1,0,0,0,8,4,2,2,1,0,3,3,0,0
95572386,1,0,1,0,0,0,8,3,0,1,0,0,2,2,0,0
95572402,0,0,1,0,0,0,6,4,0,0,1,0,3,3,0,0
95572405,1,0,1,0,0,0,4,3,1,1,1,0,2,2,0,1
95572804,1,0,1,0,0,0,4,1,1,0,1,0,2,2,0,0
95572847,1,0,1,0,0,0,2,3,0,2,1,0,2,2,0,0
95572876,0,0,1,0,0,0,6,4,0,0,0,0,3,3,0,0
95572903,1,0,1,0,0,0,8,3,0,1,1,3,3,3,0,0
95572925,1,1,0,0,0,0,8,3,0,1,0,0,3,3,0,1
95572984,1,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
95572985,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
95573031,0,0,1,0,0,0,4,4,0,0,1,0,2,2,0,0
95573193,1,0,1,0,0,0,7,3,1,2,2,1,3,3,1,1
95573219,0,0,1,0,0,0,8,3,0,2,1,0,2,2,0,0
95573233,0,0,1,0,0,0,9,4,1,1,0,0,2,3,0,1
95573293,0,0,1,0,0,0,5,4,1,0,1,1,2,2,0,0
95573333,0,0,1,0,0,0,8,3,0,0,0,0,2,3,0,0
95573407,0,1,,,,,4,2,0,0,0,0,3,3,0,0
95573415,0,0,1,0,0,0,4,4,0,0,1,0,3,3,0,0
95573618,1,,1,0,0,0,2,4,1,2,1,0,3,3,1,1
95573950,0,0,1,0,1,0,6,3,1,1,0,1,3,3,1,0
95573951,0,0,1,0,1,0,7,3,0,1,1,0,3,3,1,0
95573954,1,0,1,0,0,0,7,4,0,0,1,0,3,2,1,0
95573956,1,0,1,0,0,0,9,4,1,2,1,1,1,1,1,1
95573957,1,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
95573958,1,0,1,0,0,0,4,3,1,2,0,0,2,2,0,0
95573994,1,0,1,0,0,0,8,3,0,3,2,0,2,2,1,0
95574031,1,0,1,0,0,0,4,4,1,0,1,1,3,3,1,0
95574234,0,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0
95574295,0,0,0,1,0,0,6,2,0,2,1,0,3,2,0,1
95574333,1,0,1,0,0,0,4,2,1,1,1,0,1,1,2,0
95574408,0,1,0,0,0,0,9,3,0,1,0,0,2,2,1,0
95574415,0,0,1,0,0,0,4,4,0,1,1,0,2,2,0,0
95574502,1,0,0,1,0,0,9,3,0,2,0,0,3,3,0,0
95574503,1,0,0,1,0,0,8,3,0,0,1,1,2,3,1,0
95574529,1,0,0,0,0,0,8,2,0,0,1,0,3,3,0,0
95574591,0,0,1,0,0,0,4,4,1,1,1,0,2,3,0,1
95574604,1,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
95574608,1,0,1,0,0,0,9,3,0,0,1,0,2,3,1,0
95574615,1,0,1,0,0,0,2,3,0,1,1,0,2,2,1,0
95574617,0,0,1,0,0,0,4,2,0,1,1,0,2,1,1,1
95574790,0,0,1,0,0,0,2,1,0,1,2,1,1,1,1,1
95574804,1,0,0,1,0,0,9,3,0,0,0,0,3,3,0,0
95574839,1,0,0,1,0,0,4,3,1,1,1,1,1,2,1,0
95574998,1,0,1,0,0,0,,3,1,2,1,1,2,1,1,1
95575014,1,0,1,0,0,0,9,2,1,2,2,2,1,1,1,1
95575026,1,0,0,1,0,0,2,2,0,0,0,0,3,3,0,0
95575029,0,0,0,1,0,0,6,3,1,0,1,0,1,2,1,1
95575031,1,0,1,0,0,0,4,3,0,0,1,0,3,3,0,0
95575062,1,0,1,0,0,0,4,3,1,1,2,1,1,2,2,0
95575073,1,0,1,0,0,0,9,3,0,1,0,0,2,2,1,0
95575081,1,0,0,1,0,0,2,1,0,0,1,0,1,3,1,0
95575100,1,0,1,0,0,1,4,2,2,2,1,2,1,1,2,1
95575122,1,0,0,1,0,0,4,2,1,0,1,3,1,1,1,1
95575134,1,0,1,0,0,0,9,2,0,2,1,0,3,3,0,0
95575153,1,0,1,0,1,0,7,1,1,0,1,1,2,3,1,1
95575166,1,0,1,0,0,0,7,4,0,0,0,0,1,3,1,1
95575203,1,0,1,0,0,0,6,3,1,1,1,1,2,3,1,0
95575206,1,0,1,0,0,0,9,3,0,1,1,1,2,2,1,0
95575211,0,0,1,0,0,0,8,3,0,2,1,0,2,2,1,0
95575222,0,0,1,0,0,0,4,1,1,2,0,1,1,1,1,0
95575241,0,0,1,0,0,0,8,3,0,1,0,0,3,2,0,0
95575243,1,0,1,0,0,0,7,3,2,0,0,0,3,3,0,0
95575244,1,0,1,0,0,0,7,3,0,2,1,0,2,3,1,0
95575255,0,0,1,0,0,0,8,4,0,1,1,0,3,2,1,1
95575259,1,0,0,1,0,1,8,2,0,0,1,0,3,3,1,0
95575294,1,0,0,0,0,1,9,2,1,0,1,0,3,3,0,0
95575319,1,0,1,0,0,0,9,3,0,1,2,0,2,2,0,0
95575331,1,0,0,1,0,0,6,1,1,0,1,1,2,2,1,0
95575337,0,0,1,0,0,0,9,3,0,1,0,0,2,2,0,0
95575351,1,0,1,0,0,0,5,1,1,1,1,1,1,1,1,1
95575357,0,0,0,1,0,0,4,2,0,1,0,1,3,3,0,0
95575377,1,0,1,0,0,0,9,3,0,1,0,0,3,3,0,0
95575379,0,0,1,0,0,0,9,3,1,0,1,0,2,3,1,0
95575386,1,0,1,0,0,0,4,1,0,0,0,0,3,3,0,0
95575404,0,0,1,0,0,0,8,2,1,1,1,1,2,2,1,0
95575462,0,0,1,0,0,0,6,4,1,0,1,0,3,3,0,0
95575621,0,0,0,1,0,0,9,3,2,1,2,0,3,3,0,0
95575678,1,0,1,0,0,0,9,4,1,2,1,0,1,2,1,1
95575805,1,0,1,0,0,0,6,3,2,2,2,0,2,2,0,0
95575825,1,0,0,1,0,0,4,3,1,0,1,0,3,3,1,0
95575940,1,1,1,0,0,0,4,4,0,0,0,0,3,3,0,0
95575941,0,0,1,0,0,0,5,3,0,3,1,2,1,2,2,1
95575945,1,0,0,1,0,0,8,3,1,0,1,1,1,1,1,0
95575985,0,0,0,0,0,1,8,2,1,3,0,0,3,3,3,0
95576034,1,1,0,0,0,0,2,2,1,1,1,1,1,1,1,2
95576037,1,1,0,0,0,0,1,3,1,1,0,0,2,2,1,0
95576052,0,0,1,1,0,1,9,3,0,1,1,1,2,2,1,0
95576064,0,0,1,0,0,0,8,3,0,1,1,1,1,1,2,0
95576114,1,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
95576158,0,0,1,0,0,0,2,4,0,0,0,0,2,2,0,0
95576262,1,0,1,0,0,0,8,3,0,0,1,0,2,2,0,0
95576307,1,0,1,0,0,0,8,3,1,1,0,0,3,3,0,0
95576323,1,1,1,0,0,0,4,3,1,1,2,0,2,2,0,0
95576363,1,0,1,1,0,0,9,1,0,2,1,0,3,3,0,0
95576414,0,0,1,0,0,0,8,3,0,1,1,0,2,2,1,0
95576435,0,0,1,0,0,0,8,3,0,1,0,0,2,2,0,0
95576447,0,1,1,0,0,1,7,3,0,0,1,0,3,3,0,0
95576471,1,0,1,0,0,0,7,2,0,2,0,0,2,2,1,0
95576519,0,0,1,0,0,0,6,2,1,1,2,1,2,2,0,0
95576759,0,0,1,0,0,0,8,2,0,2,1,1,1,3,1,0
95576763,0,0,0,0,0,0,,3,1,0,2,0,2,2,0,0
95576814,1,0,1,0,0,0,4,3,1,2,1,0,2,2,1,0
