id,age,female,hispanic,white,black,native,asian,prtedu,health,q1,q2,q3,q4,q5,q6,q7,q8
90576811,14,1,0,1,0,0,0,8,2,1,2,2,0,2,2,1,1
90576837,16,0,0,1,0,0,0,9,2,0,1,1,0,3,3,1,0
90576844,13,0,0,0,0,0,1,8,4,0,1,1,0,2,2,1,0
90576919,15,0,0,1,0,0,0,7,0,0,1,1,0,3,3,1,0
90576925,15,1,1,1,0,0,0,1,2,2,0,0,0,3,3,1,0
90576928,15,1,1,0,0,0,0,9,4,0,0,1,0,3,3,0,1
90576941,15,1,1,1,0,0,1,8,2,1,2,2,1,2,2,1,0
90576942,16,0,0,0,0,0,1,5,2,0,0,1,0,3,3,1,0
90576948,14,1,0,0,0,0,1,4,3,0,2,1,0,3,3,0,0
90576964,15,0,0,1,0,0,0,6,3,0,1,0,0,3,2,0,1
90577063,16,0,0,1,0,0,0,5,4,0,0,0,0,3,3,0,0
90577065,17,0,0,0,1,0,0,,3,1,3,0,2,1,2,2,1
90577114,15,1,0,1,0,0,0,,2,0,1,1,0,3,3,0,0
90577119,18,0,0,1,0,0,0,7,3,1,2,1,0,1,1,1,1
90577161,15,0,0,1,0,0,0,9,3,0,1,1,0,3,3,0,0
90577167,16,1,0,1,0,0,0,7,4,0,1,0,0,3,3,0,0
90577224,16,1,0,0,0,0,1,9,1,1,0,1,0,2,1,1,0
90577227,13,1,0,0,0,0,1,9,4,0,1,0,0,2,2,0,0
90577229,17,1,0,0,0,0,1,9,4,0,1,0,0,2,3,0,0
90577255,14,1,0,0,1,0,0,8,3,1,1,1,0,2,2,0,0
90577256,16,1,0,1,0,0,0,7,3,0,2,1,1,1,2,0,0
90577259,17,1,0,1,0,0,0,8,3,1,2,0,1,1,1,2,0
90577260,16,1,0,0,1,0,0,2,2,1,2,1,1,2,2,1,0
90577267,17,1,0,0,1,0,0,,1,1,2,2,1,2,3,1,3
90577322,16,1,0,1,0,0,0,9,3,0,2,1,0,2,2,0,0
90577326,17,1,0,1,0,0,0,9,4,0,0,1,0,3,3,0,0
90577411,14,0,0,1,0,0,0,4,3,0,0,1,0,3,3,0,0
90577516,17,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
90577712,16,1,0,1,0,0,0,2,3,1,3,2,1,1,2,1,1
90577782,17,1,1,1,0,0,0,7,4,0,0,0,1,3,3,0,0
90577817,14,1,0,1,0,0,0,7,2,0,1,1,0,3,3,0,0
90577852,16,0,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
90577920,17,0,0,0,1,0,0,8,4,1,2,2,0,3,3,0,0
90577928,12,0,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
90577929,12,1,0,0,1,0,0,8,2,1,0,1,0,2,2,1,0
90577964,15,0,0,1,0,0,0,9,3,1,1,1,0,3,3,0,0
90578004,15,1,0,0,1,0,0,8,2,0,0,2,3,0,1,3,0
90578006,15,1,0,0,1,0,0,7,3,0,1,1,0,2,3,0,0
90578025,16,0,0,1,0,0,0,4,3,0,0,1,0,3,2,0,1
90578044,16,0,0,1,0,0,0,7,3,0,2,0,1,1,1,1,1
90578076,16,1,0,1,0,0,0,5,2,1,1,1,1,2,2,1,0
90578105,17,1,0,0,1,0,0,2,4,1,0,0,0,1,3,1,0
90578112,16,1,0,0,1,0,0,8,3,0,2,0,0,2,2,0,0
90578113,17,0,0,0,1,0,0,8,2,1,0,0,0,1,2,1,0
90578198,16,1,0,1,0,0,0,8,3,1,1,1,1,1,2,0,0
90578203,17,1,0,0,1,0,0,,2,0,0,0,0,2,3,0,0
90578217,15,1,0,1,0,0,0,6,3,0,0,0,0,2,2,0,0
90578260,16,0,0,0,1,0,0,4,3,0,1,1,0,1,1,0,0
90578288,15,1,0,0,1,0,0,4,2,0,0,0,0,0,2,0,0
90578302,15,1,0,0,1,0,0,7,3,1,1,0,0,3,3,0,0
90578304,16,0,0,0,1,0,0,8,4,0,3,0,0,0,1,0,0
90578310,14,0,0,0,1,0,0,2,2,0,0,1,1,3,3,0,0
90578363,17,1,0,0,1,0,0,4,3,1,0,0,0,3,3,1,1
90578380,17,1,0,0,1,0,0,2,4,0,0,0,0,2,3,0,0
90578404,17,1,0,0,1,0,0,1,1,2,2,1,2,1,3,1,0
90578461,15,0,1,1,0,0,0,4,4,0,0,0,0,1,2,0,0
90578487,16,1,0,0,1,0,0,8,1,2,0,1,3,1,3,2,2
90578496,14,1,0,1,0,0,0,,1,1,1,1,0,2,2,0,0
90578587,14,1,0,0,1,0,0,8,1,2,2,0,1,1,3,1,0
90578618,16,1,0,1,0,0,0,6,3,1,1,3,1,3,3,1,0
90578620,13,1,0,1,0,0,0,8,2,1,1,1,0,3,3,0,0
90578661,14,1,0,0,1,1,0,4,4,0,2,2,3,1,0,2,0
90578805,17,0,0,0,1,0,0,2,3,2,2,1,3,1,1,1,1
90578806,14,1,0,0,1,0,0,7,3,0,3,2,1,1,1,1,0
90578813,17,1,0,1,0,0,0,4,3,1,0,0,0,3,3,0,0
90578846,15,1,0,1,0,0,0,6,3,0,0,1,0,3,3,0,0
90578873,15,1,0,1,0,0,0,6,2,1,1,1,1,1,1,1,1
90578880,16,1,0,0,1,0,0,4,2,1,0,1,1,2,2,1,1
90578901,13,1,0,0,1,0,0,6,2,0,0,1,0,3,3,1,0
90578912,17,0,0,0,1,0,0,7,2,0,0,0,0,3,3,0,0
90578923,13,1,0,0,1,0,0,8,4,0,0,1,0,3,3,0,0
90578927,14,1,0,1,0,0,0,4,3,1,1,2,1,2,1,1,0
90578981,19,1,0,1,0,0,0,5,2,1,0,1,1,1,1,1,0
90578985,18,1,0,0,1,0,0,8,4,0,1,0,0,3,3,0,0
90578986,15,0,0,0,1,0,0,9,4,0,0,0,0,3,3,1,0
90578988,15,0,0,0,1,0,0,8,3,1,1,0,0,3,3,0,0
90578999,16,1,0,1,0,0,0,8,4,1,1,0,1,1,1,2,0
90579230,16,0,0,0,1,0,0,7,3,0,0,0,0,3,3,1,0
90579233,18,1,0,0,1,0,0,2,4,2,0,0,0,3,3,0,0
90579270,15,0,0,1,0,0,0,8,2,0,0,1,0,2,2,0,0
90579272,15,1,0,1,0,0,0,4,2,0,1,0,0,3,3,0,0
90579296,15,1,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
90579944,17,1,0,1,0,0,0,2,2,0,0,0,0,3,3,1,0
90579965,18,0,0,1,0,0,0,8,3,0,1,3,0,2,3,0,1
90579966,17,0,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
90579967,14,0,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
90579973,14,0,0,1,0,0,0,2,3,0,0,1,0,3,3,0,0
90579978,15,0,0,1,0,0,0,6,3,0,2,1,0,2,3,1,0
90579985,13,0,0,1,0,0,0,7,3,3,3,1,3,0,0,3,2
90579990,17,0,0,1,0,0,0,4,2,0,1,2,0,2,2,0,1
90579992,17,1,0,1,0,0,0,4,4,1,0,1,0,3,3,0,0
90579993,17,0,0,1,0,0,0,7,4,0,1,0,0,3,3,0,0
90579997,14,0,0,1,0,0,0,4,3,0,0,0,0,3,3,0,0
90579999,16,1,0,1,0,0,0,5,3,1,2,2,2,1,1,1,0
90593900,17,0,1,1,0,0,0,8,3,1,2,1,0,1,1,0,0
90606920,17,1,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
90608879,14,1,0,1,0,0,0,8,2,0,0,0,0,2,2,0,0
90608976,15,0,1,1,0,0,0,9,2,1,0,0,0,3,3,0,0
90614371,16,0,0,1,0,0,0,4,2,0,1,1,0,2,3,0,0
90614876,17,1,0,1,0,0,0,8,3,0,1,1,0,3,3,0,0
90614978,15,1,0,1,0,0,0,6,4,0,0,0,0,3,3,1,0
90619260,14,1,0,1,0,0,0,8,3,0,2,0,0,3,3,0,0
90619265,17,0,0,1,0,0,0,8,4,1,2,1,1,1,2,1,0
90619360,17,1,0,0,1,0,0,8,2,2,2,3,1,2,2,1,3
90619464,13,0,0,1,0,0,0,4,4,0,2,1,0,2,2,1,1
90619961,15,1,0,1,0,0,0,9,3,0,2,0,0,2,2,1,1
90646128,17,1,0,0,1,0,0,9,4,0,0,0,0,3,3,1,0
90676028,16,0,0,0,1,0,0,,2,0,1,0,0,1,3,0,1
90676053,15,1,0,0,1,0,0,8,3,1,0,1,0,2,2,0,0
90676157,15,1,1,1,0,0,0,6,3,0,0,0,0,3,3,0,0
90676321,17,1,0,1,0,0,0,7,3,1,0,2,1,2,2,1,1
90676627,17,1,0,0,1,0,0,4,3,0,0,1,0,2,3,0,0
90676725,16,0,0,0,1,0,0,9,3,0,0,1,0,3,3,0,0
90676953,16,0,0,1,0,0,0,8,4,0,0,1,0,3,3,0,0
90678178,16,0,0,1,0,0,0,4,3,0,2,2,1,1,1,1,0
90678378,17,1,0,1,0,0,0,4,2,1,1,0,0,2,2,0,0
90678671,16,0,0,0,1,0,0,8,4,0,1,0,0,2,3,0,0
90678978,13,0,0,1,0,0,0,4,2,0,0,0,1,3,2,1,0
90710051,12,1,1,1,0,0,0,,2,1,2,1,1,2,2,1,0
90710085,12,0,0,0,1,0,0,4,3,0,0,1,0,2,2,1,0
90710194,13,1,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
90710218,12,0,1,1,0,0,0,1,3,1,1,1,0,2,2,0,1
90710297,12,0,0,1,0,0,0,4,2,0,2,1,0,2,3,0,0
90710316,12,0,1,0,0,0,0,,4,1,0,0,0,3,3,0,0
90710319,12,1,0,1,0,0,0,8,3,0,1,0,0,2,2,0,0
90710386,14,1,0,1,0,0,0,7,2,0,0,0,0,3,3,0,0
90710483,14,0,0,0,1,0,0,,3,1,3,2,1,3,1,1,1
90710874,13,0,0,1,0,0,0,2,3,0,1,0,0,1,1,0,0
90710935,13,0,0,1,0,0,0,9,3,0,1,0,0,2,3,0,0
90710993,12,0,0,1,0,0,0,5,4,0,0,0,0,3,3,0,0
90711360,12,0,0,1,0,0,0,8,4,1,0,0,0,3,3,1,0
90712140,13,1,0,0,1,0,0,4,3,0,0,0,0,3,3,0,0
90712211,13,1,0,1,0,0,0,9,4,0,0,0,0,3,3,0,0
90712216,12,1,0,1,0,0,0,8,2,0,1,1,0,3,2,0,0
90712290,13,0,1,0,0,0,0,2,4,1,2,2,1,2,2,1,1
90712348,13,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0
90712914,13,1,0,1,0,0,0,4,2,0,0,0,0,2,2,0,0
90712942,12,1,0,0,1,1,0,8,3,1,0,1,0,2,2,0,0
90712997,13,0,1,1,0,0,0,2,3,2,0,1,1,2,2,1,0
90713391,13,1,0,0,0,0,1,9,3,1,1,3,1,2,2,1,0
90713507,14,0,1,0,0,0,0,,2,1,2,1,1,2,2,1,1
90713702,12,0,0,0,1,0,0,8,4,0,0,0,0,2,3,1,0
90713909,13,1,0,0,1,0,0,5,4,0,1,1,0,3,3,0,0
90713930,13,0,0,1,0,0,0,9,4,0,1,2,0,2,2,1,1
90713998,12,1,0,1,0,0,0,7,3,1,2,2,0,3,3,1,0
90714016,13,0,0,0,1,0,0,3,3,0,2,1,0,3,3,1,0
90714018,13,1,0,0,1,0,0,4,4,1,0,1,2,1,3,1,0
90714022,13,1,0,1,0,0,0,7,2,0,1,0,0,1,1,0,0
90714025,12,1,0,1,0,0,0,8,2,1,2,1,1,1,3,1,1
90714081,13,0,0,1,0,0,0,7,1,1,0,0,0,2,2,0,0
90714098,15,0,0,0,1,0,0,4,4,0,0,0,0,3,3,1,0
90714212,13,1,0,0,1,0,0,2,2,1,0,1,0,2,3,1,0
90714232,12,1,0,1,0,0,0,2,2,0,2,0,0,3,3,0,0
90714237,12,1,0,0,1,0,0,7,1,2,2,2,1,1,1,1,1
90714245,12,1,1,8,8,8,8,4,2,0,0,1,1,2,2,1,0
90714311,13,0,0,0,1,0,0,8,1,0,1,1,0,2,3,0,0
90714328,12,0,0,1,0,0,0,8,3,1,0,2,1,2,2,1,0
90714918,13,1,1,0,0,0,0,4,3,0,1,1,0,3,3,0,0
90714942,13,0,0,1,0,0,0,2,1,1,2,1,0,1,2,1,1
90715191,12,0,0,1,0,0,0,2,2,0,2,0,1,1,1,1,0
90715198,13,1,0,0,1,0,0,8,3,1,2,1,1,2,2,1,0
90715266,13,0,0,1,0,1,0,4,4,0,0,0,0,2,2,0,0
90715294,12,0,0,1,1,0,0,8,2,1,1,0,0,2,2,1,0
90715353,13,1,0,1,0,0,0,4,1,0,1,1,0,3,3,1,1
90715983,13,0,0,1,0,0,0,4,2,1,1,1,1,2,3,1,0
90715987,12,1,0,1,0,0,0,7,3,1,0,0,0,3,3,0,0
90715988,13,1,0,1,0,1,0,6,2,0,2,0,0,2,3,1,0
90715993,14,0,0,0,0,0,1,4,2,1,0,1,0,2,3,1,0
90716050,13,0,0,1,0,0,0,9,3,0,0,2,0,3,3,0,1
90716064,13,1,1,1,0,0,0,2,2,3,2,2,3,1,1,3,2
90716091,14,0,0,0,1,0,0,6,2,0,0,1,0,3,3,0,0
90716151,13,0,0,1,0,0,0,4,1,1,3,3,1,1,1,2,2
90716154,12,1,0,1,0,0,0,4,4,0,0,0,0,3,3,0,0
90716290,15,1,0,1,1,1,0,8,4,0,0,0,0,3,3,0,0
90716332,12,0,0,1,0,0,0,4,2,0,0,1,0,1,1,1,0
90716352,13,1,1,8,8,8,8,2,4,0,0,1,1,2,2,1,0
90716390,13,0,0,0,1,0,0,4,4,2,2,3,1,1,3,1,0
90716951,13,1,0,1,0,0,0,8,1,0,1,1,0,3,3,0,0
90716952,12,0,0,1,0,0,0,8,3,0,1,0,1,2,2,0,0
90716969,13,0,0,1,0,0,1,7,3,0,0,0,0,1,1,1,0
90716973,13,1,0,1,0,0,0,9,3,3,0,3,3,0,3,3,0
90716975,12,0,0,1,0,0,0,7,2,0,1,1,0,3,3,0,1
90716976,13,0,0,1,0,0,0,8,3,0,0,0,0,3,3,0,0
90716978,13,1,0,1,0,0,0,8,3,0,2,1,1,1,2,2,0
90716979,12,0,0,1,0,0,0,8,3,1,1,1,1,1,1,2,0
90716990,13,1,0,0,1,0,0,9,2,0,0,0,0,3,3,1,1
90716994,12,0,0,0,1,1,0,8,1,0,0,1,0,3,3,0,0
90717150,13,0,0,1,0,0,0,8,3,0,2,2,2,0,0,2,1
90717158,13,0,0,1,0,0,0,7,3,1,0,0,0,3,2,0,0
90717362,13,0,0,1,0,0,0,4,3,0,1,0,0,3,3,0,0
90718010,12,0,0,1,0,0,0,4,4,0,0,1,0,2,2,1,0
90718024,12,1,0,1,0,0,0,8,4,0,1,0,0,3,3,0,0
90718081,12,1,0,0,1,0,0,4,4,1,1,1,1,1,2,1,0
90718089,12,0,0,0,1,0,0,9,2,1,0,0,0,3,3,0,0
90718112,13,0,0,1,0,0,0,,2,1,0,0,1,2,2,1,0
90718113,12,1,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
90718115,13,1,0,1,0,0,0,8,4,1,0,0,0,2,3,0,0
90718147,14,1,0,1,0,0,0,5,3,1,0,1,0,3,3,1,1
90718178,13,0,0,1,0,0,0,7,3,1,1,1,1,1,1,1,0
90718183,13,1,0,0,1,0,0,9,4,0,0,0,0,3,3,0,0
90718207,12,1,0,0,1,0,0,7,4,0,2,0,0,2,2,0,0
90718225,13,0,0,1,0,0,0,8,3,0,1,0,0,3,3,0,0
90718268,13,1,0,0,1,0,0,4,1,0,2,0,0,2,1,1,0
90718273,12,1,0,1,0,0,0,9,4,1,1,1,0,3,3,1,0
90718280,13,0,0,0,1,0,0,9,3,1,1,0,1,2,3,1,0
90718285,13,0,0,0,1,0,0,8,4,1,2,0,1,1,3,1,1
90718287,15,0,0,0,1,0,0,4,3,1,3,1,2,1,1,2,1
90718303,13,0,0,0,1,0,0,8,4,0,0,1,0,3,3,1,0
90718305,13,1,0,0,1,0,0,9,4,3,2,1,2,1,1,0,0
90718306,12,1,0,0,1,0,0,9,4,1,1,0,0,2,2,1,0
90718311,12,0,0,0,1,0,0,9,2,0,0,1,0,3,3,0,0
90718394,14,1,0,1,0,0,0,,4,0,0,0,0,3,3,0,0
90718398,12,0,0,1,0,0,0,4,3,0,1,3,0,3,3,1,0
90718822,13,0,0,1,0,0,0,8,2,1,2,2,0,2,2,1,1
90718940,12,0,0,1,0,0,0,9,2,0,2,1,0,2,2,1,0
90718981,13,1,0,0,1,0,0,4,4,0,3,3,1,2,3,1,2
90718989,15,1,0,0,1,0,0,2,4,1,0,1,1,2,3,1,1
90719275,12,1,0,1,0,0,0,4,1,1,1,0,0,1,1,1,0
90719278,13,0,0,1,0,0,0,7,2,0,0,1,0,3,3,0,0
90719930,12,1,0,0,1,0,0,8,4,0,1,0,0,3,3,0,1
90719934,14,0,0,0,1,0,0,8,4,0,0,1,0,2,2,0,1
90719937,14,0,0,0,1,1,0,7,3,0,2,0,0,1,2,0,0
90719939,13,1,0,0,1,0,0,8,4,0,2,0,0,1,2,0,0
90719972,13,1,0,1,0,0,0,3,3,1,0,0,0,2,2,0,0
91374970,12,1,0,1,0,0,0,9,3,0,0,1,1,2,2,1,1
91374975,12,0,0,1,0,0,0,7,3,1,1,0,0,2,2,1,0
91374976,13,1,0,1,0,0,0,1,3,0,1,0,0,3,3,0,1
91500014,16,1,0,0,0,1,0,8,2,0,1,0,0,3,3,0,0
91500186,16,1,0,0,0,0,0,9,4,0,3,0,0,2,2,0,0
91500226,17,1,0,1,0,0,0,8,3,0,1,1,0,3,3,0,1
91500238,17,1,0,1,0,0,0,7,3,0,2,0,0,3,3,0,0
91500373,14,0,0,1,0,0,0,7,3,0,1,0,0,3,3,0,1
91500411,14,1,0,0,1,0,0,9,3,0,0,1,0,3,3,0,0
91500833,15,1,0,1,0,0,0,8,0,0,1,1,1,2,2,1,0
91500870,15,0,0,1,0,0,0,,4,1,2,3,3,1,1,2,1
91500977,14,1,0,0,0,0,0,9,4,0,0,0,0,3,3,0,0
91501350,15,0,0,1,0,0,0,9,1,1,2,1,1,2,2,1,1
91503239,14,1,0,1,1,0,0,8,3,1,2,1,1,2,2,1,0
91504088,16,0,6,0,0,0,0,4,4,0,0,3,0,3,3,0,0
91504104,15,1,0,0,1,0,0,7,3,0,2,1,0,3,3,0,0
91504224,15,0,0,1,0,0,0,6,4,0,0,0,0,3,3,0,0
91504291,17,0,0,0,1,0,0,4,2,1,1,0,1,2,2,1,1
91504485,14,1,0,1,0,0,0,8,3,1,1,1,0,2,2,1,0
91504686,17,1,0,1,0,0,0,4,3,0,1,1,0,2,2,0,0
91504702,14,1,0,0,1,0,0,9,4,0,2,1,0,3,2,1,0
91504703,17,1,0,0,1,0,0,8,3,1,0,0,0,3,2,0,0
91504929,13,0,0,1,0,0,0,8,4,0,2,2,1,2,2,1,1
91506146,13,1,0,1,0,0,0,8,4,0,1,1,1,3,3,0,0
91506147,16,1,0,0,0,0,1,8,3,1,0,1,0,2,2,1,0
91506235,14,1,0,1,0,0,0,4,2,2,2,2,1,3,3,1,0
91506304,17,1,1,0,0,0,0,7,2,0,0,0,0,3,3,0,0
91506305,16,0,0,1,0,0,0,7,4,0,1,1,0,2,2,1,0
91506330,13,1,0,1,0,1,0,6,1,1,3,1,1,0,0,2,2
91506392,16,1,1,0,0,0,0,2,3,1,3,1,1,2,2,1,0
91506396,16,0,1,0,0,0,0,4,4,0,1,1,1,2,2,1,0
91506443,13,0,0,1,0,0,0,5,4,1,2,0,2,1,1,2,1
91506487,15,1,0,1,0,0,0,2,1,0,1,0,0,3,3,0,0
91506680,15,0,0,1,0,0,0,8,3,1,2,2,1,2,2,1,0
91506727,17,1,1,0,0,0,0,4,2,0,1,1,0,3,3,1,0
91506773,16,1,0,0,1,0,0,8,3,2,0,1,1,1,1,1,0
91506790,15,0,0,0,1,0,0,8,2,0,3,0,0,3,3,0,0
91506894,17,0,1,1,0,0,0,4,4,1,0,0,1,2,3,0,0
91506902,17,1,0,0,0,1,1,5,1,1,1,1,1,2,2,1,1
91506935,17,1,0,0,0,0,1,7,2,0,0,0,0,3,3,0,0
91506946,17,1,0,1,0,0,0,9,3,0,0,1,0,2,2,0,0
91506955,17,1,0,1,0,0,0,9,4,1,3,2,0,2,2,1,0
91506993,15,1,1,0,1,0,0,8,4,1,1,0,0,3,3,1,0
91507010,17,0,0,1,0,0,0,6,3,0,0,0,0,2,2,0,0
91507116,16,0,0,1,0,0,0,7,4,1,1,1,0,1,1,0,0
91507316,13,1,0,1,0,0,0,9,3,0,0,0,0,3,3,0,0
91507851,17,1,0,1,0,0,0,9,3,2,1,0,0,3,3,1,1
91507919,15,0,0,1,0,0,0,8,4,0,0,1,0,3,3,0,0
91508025,15,1,0,1,0,0,0,7,3,1,0,1,0,3,3,1,0
91508026,17,0,0,1,0,0,0,4,4,0,0,1,0,2,3,0,0
91508122,16,1,0,0,1,0,0,7,2,1,0,1,0,1,2,0,0
91508123,16,0,0,1,0,0,0,7,3,0,1,1,0,3,3,1,1
91508169,14,0,0,1,0,0,0,7,2,0,2,1,0,2,2,0,0
91508381,15,1,0,0,1,0,0,2,1,1,0,1,1,3,3,0,0
91508387,18,0,0,0,1,0,0,5,2,1,0,1,0,2,2,1,0
91508439,16,0,0,1,0,0,0,8,1,0,2,0,0,3,3,1,0
91508522,17,1,0,0,1,0,0,8,2,3,1,3,0,2,2,0,0
91508526,15,1,0,1,0,0,0,4,2,3,2,2,3,1,0,2,2
91508665,15,1,0,1,0,0,0,4,2,0,1,1,0,3,3,1,0
91508766,15,1,0,1,0,0,0,4,2,0,1,1,0,3,3,0,0
91508836,16,0,0,1,0,0,0,8,3,1,0,1,0,2,2,0,0
91508862,15,1,0,1,0,0,0,4,3,3,0,1,3,0,0,3,0
91508873,16,1,0,1,0,0,0,4,2,1,0,1,0,3,3,0,0
91508948,17,0,0,1,0,0,0,4,4,0,0,0,0,2,2,0,0
91540058,14,1,1,1,0,0,0,6,3,0,0,0,0,3,3,0,0
91540130,17,1,0,0,1,0,0,4,4,0,0,1,0,3,3,0,1
91540453,17,0,1,0,0,0,0,8,2,0,0,0,0,3,3,0,0
91543707,16,1,1,0,0,0,0,1,3,1,1,1,0,1,2,1,1
91544201,15,1,0,0,1,0,0,6,3,2,2,1,1,1,1,1,1
91544202,17,1,0,0,1,1,0,7,4,0,1,1,1,1,1,1,1
91544302,17,0,0,0,1,0,0,8,4,1,2,1,0,0,0,0,0
91546074,14,1,0,1,0,0,0,7,3,1,1,0,1,2,2,1,0
91546574,14,1,0,1,0,0,0,8,3,1,2,1,1,2,3,1,0
91546924,14,1,0,1,0,0,0,7,3,0,1,0,0,2,2,1,0
91570095,13,0,0,1,0,0,0,7,3,1,1,1,0,2,2,1,1
91570110,19,0,1,1,0,0,0,1,3,1,1,0,1,2,3,1,0
91570181,15,1,0,0,1,0,0,8,4,0,0,0,0,3,3,0,0
91570187,16,0,0,0,1,0,0,4,2,1,2,1,1,1,3,2,1
91570210,15,0,1,1,0,0,0,2,3,0,2,1,0,3,3,1,0
91570232,15,0,0,1,1,0,0,2,3,2,1,1,1,1,1,1,1
91570291,14,1,0,1,0,0,0,4,2,1,0,3,0,3,3,0,0
91570395,17,1,0,1,0,0,0,4,3,1,1,1,0,2,2,1,0
91570425,14,0,0,1,0,0,0,4,3,3,2,2,2,1,0,2,0
91570428,15,0,0,1,0,0,0,4,3,0,2,0,1,1,1,1,0
91570497,17,0,0,1,0,0,0,4,3,1,1,3,0,2,1,0,0
91570523,13,1,1,1,0,1,0,2,2,1,2,1,2,1,1,2,1
91570524,17,1,0,1,0,1,0,2,4,1,2,1,2,2,2,1,0
91570525,13,0,0,1,0,0,0,4,3,0,1,0,0,3,3,1,0
91570528,13,0,0,1,0,0,0,2,4,0,0,2,0,1,1,0,0
91570593,16,0,0,1,0,0,0,7,4,0,0,2,0,3,3,0,0
91570597,15,0,0,1,0,0,0,4,3,0,0,1,0,3,3,0,0
91570614,16,0,0,1,0,0,0,7,3,1,1,2,0,2,2,1,1
91570621,12,1,0,1,0,0,0,4,4,0,1,0,0,3,3,0,0
91570692,14,0,0,1,0,0,0,6,3,0,2,0,0,2,3,1,0
91570817,15,0,0,0,1,0,0,4,3,1,1,0,0,3,3,1,0
91570823,15,1,0,1,0,0,0,4,4,0,2,1,0,2,2,0,0
91570829,17,0,0,1,0,0,0,5,3,0,0,0,0,2,2,0,0
91570921,14,0,0,1,0,0,0,4,4,0,0,1,0,3,3,1,0
91570928,16,0,0,1,0,0,1,6,3,2,0,0,0,3,3,0,1
91570986,18,0,0,0,1,0,0,,1,1,3,2,0,1,1,1,1
91570993,16,1,0,1,0,0,0,6,2,1,1,2,0,2,2,0,1
91570997,14,1,0,1,0,0,0,9,4,0,2,0,0,2,3,0,0
91571013,14,1,0,1,0,0,0,,3,1,0,0,0,3,3,1,0
91571014,13,0,0,1,0,0,0,8,4,1,0,0,0,3,3,0,0
91571074,15,1,1,0,0,0,0,8,2,3,2,1,0,0,2,2,0
91571116,14,0,0,1,0,0,0,8,4,0,1,2,0,2,3,0,0
91571155,16,0,0,1,0,0,0,4,4,0,1,0,0,3,3,0,0
91571214,15,0,0,1,0,0,0,5,2,1,2,1,1,1,1,1,1
91571218,15,0,0,1,0,0,0,6,4,0,2,1,1,2,2,1,0
91571310,14,1,0,1,0,0,0,8,3,1,1,0,0,3,3,1,0
91571467,17,0,0,1,0,0,0,7,2,2,3,2,2,1,1,1,2
91571505,13,0,0,1,0,0,0,4,2,0,0,1,0,2,2,0,0
91571560,13,0,0,0,0,0,1,9,2,1,1,1,0,2,2,1,1
91571601,13,1,0,1,0,0,0,7,2,2,1,1,0,3,3,1,0
91571605,13,0,1,0,0,0,1,4,4,0,1,1,0,2,2,0,1
91571610,16,1,0,1,0,0,0,5,2,0,0,0,1,2,2,1,0
91571677,18,1,0,0,1,0,0,,2,1,3,1,0,0,1,1,1
91571703,15,0,0,1,0,0,0,2,3,0,2,1,1,1,2,1,0
91571706,17,1,0,1,0,0,0,8,1,0,0,0,0,0,3,0,0
91571707,17,1,0,1,0,0,0,4,2,0,0,0,0,3,3,0,0
91571756,15,0,0,1,0,0,0,8,4,0,0,1,0,3,3,0,0
91571807,16,1,0,1,0,0,0,9,2,1,1,1,0,1,1,0,0
91571812,12,1,0,1,0,0,0,8,2,0,0,0,0,3,3,0,0
91571817,16,0,0,1,0,0,0,8,3,1,0,0,0,3,3,1,1
91571857,17,0,0,1,0,0,0,9,3,0,1,0,0,3,3,0,0
91571876,16,1,0,0,1,0,0,8,4,1,0,0,0,2,1,1,0
91572001,17,0,0,1,0,0,0,7,2,0,0,2,0,2,2,1,1
91572040,17,0,0,1,0,0,0,8,4,1,3,3,0,2,2,0,1
91572063,14,1,0,1,0,0,0,8,3,1,0,0,0,3,3,1,0
91572076,17,1,0,1,0,0,0,,2,1,0,1,0,3,3,1,0
91572117,14,0,0,1,0,0,0,2,3,0,1,1,0,2,2,0,1
91572122,17,0,0,1,0,1,0,8,4,1,1,1,0,2,2,0,0
91572128,13,0,1,1,0,1,0,6,3,0,2,0,0,2,2,0,1
91572129,15,0,0,1,0,1,0,8,3,1,0,0,0,3,3,1,0
91572145,16,1,0,1,0,0,0,8,3,1,1,1,0,2,3,0,0
91572183,12,0,0,1,0,0,0,5,1,0,0,0,0,2,2,0,0
91572185,15,0,0,0,1,0,0,2,4,2,0,3,0,2,2,0,0
91572190,15,0,1,0,0,0,0,2,2,1,1,0,1,2,2,1,0
91572195,17,0,0,1,0,0,0,4,3,0,0,1,0,2,2,0,0
91572204,17,0,0,1,0,0,0,7,4,0,1,0,0,2,2,0,0
91572214,14,1,0,1,0,0,0,6,2,1,0,1,1,3,3,1,0
91572221,17,0,0,0,1,0,0,7,2,0,1,1,0,2,2,1,0
91572222,14,1,0,0,0,1,0,4,1,1,2,1,0,2,2,0,0
